"TAXON_NAME_ID","SCIENTIFIC_NAME","AUTHOR_TEXT"
39696,"Phaedusa (Euphaedusa) aculus fulvella","(Heude, 1882)"
39697,"Clausilia moellendorffiana","Heude, 1882"
39698,"Hemiphaedusa moellendorffiana","(Heude, 1882)"
39699,"Bullata (Cryptospira) angustata","(Sowerby, 1846)"
63505,"Xenophora tenuis","Fulton"
63506,"Xenophora sinensis","Philippi"
63507,"Xenophora caribea","Petit"
52948,"Redicirce plebeia","Hanley"
52950,"Amygolaburn glaberrinum","Reeve"
39704,"Nucula chrysocoma","Dall, 1908"
39705,"Leda (Spinula) calcar","Dall, 1908"
63509,"Xenophora exuta","Reeve"
63511,"Cypraea edentula alfredensis","""Gray, 1825"""
63512,"Malapium bulbosum","Wood"
63513,"Cominella semisculata","Sow."
52954,"Tapes literater",""
52955,"Antigona laqueta",""
52957,"Plagiola securis","(Lea)"
52960,"Amblema perplicata","(Conrad)"
57576,"Busycon perversum texanus","Linne"
57577,"Busycon candelabrum texanus","Lam."
57578,"Oreohelix subrudis apache",""
57580,"Pisidium variabili","Prime"
57581,"Paludomus funiculatus","Reeve"
58168,"Rissoina multozona","Tomlin"
58169,"Cymatium doliarium","L."
58171,"Lithasia verrucosa","Rafinesque"
58172,"Diodora gramifera","Pease"
58173,"Diodora calyculcata","Sowb."
85821,"Elona quimperiana","Fér"
85822,"Vermicularia eburnea","Reeve"
85823,"Succinea quamensis","Pfr."
57587,"Lymnaea peregra","Müller"
57588,"Gastrocopta holyingeri","Sterki"
58174,"Diodora aguayoi","I.P. Farfanti"
58175,"Diodora elizabethae","Smith"
58176,"Diodora sayi","Dall"
58178,"Bulimulus pictor",""
58179,"Camaena monochroa",""
58180,"Helicostyla nimbosus",""
85828,"Trophon craticulatus","Fab."
62824,"Rissvina breyerea","Montagn."
62825,"Drymaeus ghiesbreghti","Pfr."
62826,"Physa berendti","Streb."
62827,"Conus maltzanianus","Weinkauff"
63566,"Chondropoma biforme cottonense","Btsch."
63567,"Chondropoma cometense","Bartsch"
63568,"Chondropoma hjalmarsoni gassypinum","Btsch"
63569,"Chondropoma biforme arenarium","Btsh."
63570,"Chondropoma baconi rathbuni","Bcth."
56747,"Drupa fusconigra","Dunker"
56748,"Natica marochiensis","(Gmelin, 1791)"
48067,"Acila divaricata vigilia","Schenck, 1936"
48068,"Acila castrensis","(Hinds, 1843)"
48070,"Macrocallista maculata","(Linnaeus, 1758)"
38168,"Cypraea isabella","(Linnaeus, 1758)"
38808,"Pseudamussium hybridum","(Gmelin, 1791)"
38810,"Chlamys islandica","(Muller, 1776)"
38811,"Aequipecten muscosus acanthodes","(Dall, 1925)"
78505,"Alabina formosa","Turton"
78506,"Alabina africana","Bartsch"
77509,"Nerita picta","Sby"
77511,"Plekocheilus tetensi","Dunk"
77512,"Plekocheilus coloratus subplicatus","Pfr"
45399,"Crucibulum umbrella","(Deshayes, 1830)"
39027,"Mitra styria","Dall, 1889"
52952,"Saletellina biradiata","Wood"
52953,"Cestacallista planatellar","Kamla"
57570,"Lampsilis anodontoides","Lea"
57571,"Magalonaias gigantea","Barnes"
57572,"Tritigona verrucosa","Raf. "
57574,"Goniobasis pupaeformis","(I. Lea, 1831)"
57575,"Busycon plagosus texanus","Holl."
58160,"Euchemotrema leai","(A. Binney, 1841)"
58161,"Strophiops varia-purpurea","Maynard, 1913"
58162,"Mesomphix inornatus","(Say, 1821)"
58163,"Conus textilus","Linne"
58164,"Conus luctificus","Reeve"
58165,"Conus augur","Hwass"
58167,"Turritella triplicata","Brocchi"
85813,"Helicodiscus lineatus","Say"
85815,"Solen siligua","(Linnaeus, 1758)"
85816,"Sphaerium striatum","(Lamarck, 1818)"
85817,"Sphaerium aureum","Prime"
85818,"Sphaerium idahoensis","Roper"
85820,"Hemicycla bethencourtiana","(Shuttleworth, 1852)"
57306,"Cerion ferrugineum","Maynard"
57307,"Cylindrella klattiana","Weinland"
85826,"Lamellaxis oparanum","Pfr."
85827,"Clavator eximius balstoni","Angas."
62819,"Natica stercusmuscarum","Gmel."
62821,"Polygyra plicata","Say"
62822,"Anguispira alternata formangulatan","Pils"
63559,"Luponia denticulata","Sowerby"
63560,"Coralliophila violacea","Kiener"
63563,"Chondropoma baconi caicosense","Btsh."
63564,"Chondropoma biforme gambelense","Btsh"
56740,"Streptopinna saccata","Linne"
56741,"Tridacna maxima","(Roding, 1798)"
56743,"Cardita variegata","Bruguiere, 1792"
56744,"Chama isotoma","Conrad, 1837"
56746,"Haliotis varia","Linne"
44176,"Trajana acapulcana","(Pilsbry, Lowe, 1932)"
68544,"Conus circumactus","Iredale"
68545,"Hemilienardia albostrigata","Baird"
56749,"Leda husheiana","Verrill & Bush, 1897"
56750,"Anodontites trigonus trautwinianus","Lea"
56751,"Batissa insignus","Desh."
44180,"Triumphis subrostrata","(Wood, 1828)"
44181,"Oliva spicata violacea","Marrat ""in"" Sowerby, 1870"
44182,"Oliva splendidula","(Sowerby, 1825)"
68549,"Crassispira mongeroni","Souvesbie"
68550,"Glyphostoma callistum","Hervier"
68553,"Teredo massa","Lamy"
68554,"Conus thalassiarchis","Gray"
68557,"Averellia suturalis pressula","Mor."
59513,"Holospira arizonensis mustang","P. and F."
59514,"Oreohelix clappi emigrans","Pils and Ferr."
59515,"Sonorella bowiensis","Pilsbry"
59518,"Sonorella baboquivariensis berryi","P. and F. "
39028,"Fissurella alternata sayi","Dall, 1889"
39030,"Chama lobata","Broderip"
39031,"Naquetia capucina","(Lamarck, 1822)"
39692,"Chaetopleura gemmea","Carpenter ""in"" Pilsbry, 1892"
52941,"Clanculus maxillatus","C. T. Menke, 1843"
52942,"Clanculus consorbrinus",""
52943,"Valvata tricarinata","Say"
52944,"Anodontites trapezialis","Lmk"
52945,"Mycetopoda soleniformis","d'Orb"
52946,"Diplodon charruanus","d'Orb"
52947,"Diplodon burroughianus","Lea"
49644,"Strombus fusiformis","Sby."
49645,"Teinostoma","H. Adams and A. Adams, 1853"
50509,"Tellina alternata","Say, 1822"
50511,"Tellina angulosa","Gmelin, 1791"
57569,"Quadrula quadrula apiculata","Say"
75604,"Amblem costata","Raf"
75605,"Pseudopeas egens","(Ailly, 1896)"
75606,"Pseudoglessula totistriata","Rang"
65399,"Hemitrochus riveroi","Turner"
89980,"Sphaerium similis","Say"
89981,"Sphaerium dubia","Say"
89982,"Helix subaperta sabatieri","Ancey"
89983,"Brechites penis","(Linnaeus, 1758)"
89984,"Brechites giganteus","(Sowerby, 1888)"
89985,"Drillia tokyoensis","Stearns & Pils."
89986,"Euconulus fulrus alaskensis","Pils."
41874,"Gibberula","Swainson, 1840"
41875,"Ringicula","Deshayes, 1838"
41877,"Canalispira minor","(Dall, 1927)"
41878,"Prunum styrium","(Dall, 1889)"
41879,"Gibberula philippii","(Monter, 1879)"
42492,"Pyrene testudinaria fulgurata","(Hervier, 1899)"
42493,"Pyrene deshayesii","(Crosse, 1859)"
42494,"Chaetopleura isabellei","(d'Orbigny, 1841)"
89989,"Semele ventricosum","C. B. Ads."
89990,"Jaminia quadridens polixa","Pini"
89991,"Gastrocopta crontracta","Say"
87758,"Cyrena floridana","Conrad"
41880,"Scissurella","D'Orbigny, 1824"
41882,"Menestho bisuturalis","(Say, 1821)"
41883,"Gadila anguidens","(Melvill & Standen, 1898)"
41884,"Gadila braziliensis","(Henderson, 1920)"
41885,"Gadila bushii","(Dall, 1889)"
42498,"Turbonilla (Pyrgiscus) similis","C. B. Adams, 1852"
42499,"Turbonilla (Strioturbonilla) simpsoni","Dall & Bartsch, 1909"
42500,"Odostomia (Evalea) skidegatensis","Bartsch, 1912"
42502,"Turbonilla (Careliopsis) stenogyra","Dall & Bartsch, 1909"
59795,"Cyclanassa neritea","(Linnaeus, 1758)"
59796,"Tapes pullestra","Linneaus, 1758"
59797,"Trochococlea turbonata","Linneaus, 1758"
59799,"Trunculus","Linneaus, 1758"
60534,"Plectoglyphus fuchsianus","lldff"
75269,"Mangelia albocincta","C.B. Adams"
75270,"Chondropoma inaguicolum","Bartsch"
75271,"Lampsilis averellii","B.H. Wr."
75272,"Biomphalaria pumicatus","Migh."
75273,"Papuina periwonensis","Dall"
75274,"Carelia cumingiana cumingiana","(Pfeiffer, 1855)"
75275,"Pollicaria elephas","(Morgan, 1855)"
43445,"Drupella cornus","(Roding, 1798)"
43446,"Drupa rubusidaeus","Roding, 1798"
43447,"Drupella ochrostoma","(Blainville, 1832)"
43449,"Eupleura pectinata","(Hinds, 1844)"
44125,"Subcancilla lindsayi","(Berry, 1960)"
44126,"Subcancilla malleti","(Petit de La Saussaye, 1852)"
49685,"Patella tabularis","Krauss, 1848"
49686,"Helcion pruinosus","(Krauss, 1848)"
49687,"Helcion pectunculus","(Gmelin, 1791)"
53034,"Gaffarium pectinatum",""
53035,"Strophia marmorata polita","Maynard, 1896"
53036,"Decipifus pulchellus","Adams, C. B."
53037,"Strophia media","Maynard, 1896"
53039,"Thyasira (Parathyasira) subovata minuta","Payne & Allen, 1991"
52828,"Omphalotropis",""
52829,"Lymnaea bismarckiana","Clench"
53609,"Planaxis lineolatus","Gould"
53610,"Divaricella",""
53611,"Botula","Mörch, 1853"
52414,"Alasmidonta arcula","(Lea, 1838)"
52415,"Villosa picta","Lea"
52416,"Aspella paupercula","C.B. Ads."
52418,"Bailya","M. Smith, 1944"
52419,"Murex cellulosus","Conrad"
62752,"Australorbis glabratus","Say"
62754,"Triodopsis hopetonensis chincoteagensis","Pils"
60297,"Ostrea fischeri","Dall"
60298,"Periploma anquilifera","Phil."
60299,"Placuanomia cumingii","Brod., 1832"
60301,"Anadara reinharti","Lowe, 1935"
65423,"Cellana strigilis redimiculum","Reeve"
60715,"Fasciolara trapezium audouini","Jonas"
60716,"Venus verucosa","Linn."
60717,"Bankia thielei","Roch, 1935"
60718,"Ensis siliava","Linn."
58273,"Aspidopholas obtecta","(Sowerby, 1849)"
58274,"Zebrinops albata","Pfr."
58276,"Zootecus insularis","(Ehrenberg, 1831)"
58279,"Strobilops texasiana","Pils. and Ferr. "
58280,"Triodopsis vultuasa","Gould"
87766,"Pyrula reticulata","Sam."
87767,"Planorbis campanulatus smithi","Baker"
55049,"Lora nobilis","Moll."
55050,"Macoma calcera","Gmelin"
55051,"Trochus calcaratus","Souverbie"
55053,"Urocoptis shuttleworthiana","(Poey, 1856)"
63927,"Astraea fimbriatum squamiferus","Koch"
63929,"Astraea aureum","Jonas"
63930,"Astraea olivaceum","Wood"
63931,"Astraea buschii","(Philippi, 1844)"
63932,"Astraea unquis","Adams"
63933,"Littorina africana","Philippi"
40487,"Conus planorbis","Born, 1778"
40488,"Conus regius","Gmelin, 1791"
40489,"Conus anemone","Lamarck, 1810"
40490,"Naticarius zonalis","(Recluz, 1850)"
40491,"Naticarius onca","(Roeding, 1798)"
60544,"Mytilopsis leucophaeata","Conr."
54167,"Cyclostremiscus ornatus","Olsson and McGinty"
54168,"Strophiops transitoria","Maynard, 1913"
75277,"Orthalicus yatesii vicarius","Fulton"
66569,"Lampsilis fasciolare",""
66570,"Conus clavus","Linnaeus, 1758"
44133,"Columbella paytensis","Lesson, 1830"
62385,"Bostryx (Bostryx) alisensis costatus","Weyrauch"
62386,"Bostryx (Bostryx) obliquiportus inflatiportus","Weyrauch"
62387,"Bostryx (Bostryx) punctistriatus","Weyrauch"
49688,"Parvioris anderswareni","(Van Aartsen & Savelli, 1991)"
49689,"Iolaea neofelixoides","(Nomura, 1936)"
49690,"Sticteulima jeffreysiana","(Brusina, 1869)"
49691,"Curveulima devians","(Monterosato, 1884)"
49692,"Vitreolina philippi","(Rayneval & Ponzi, 1854)"
59348,"Acmaea conoidalis","Pse."
59352,"Morula fiserellum fusco-nigra","Linnaeus, 1758"
59353,"Morula morus aspera","Linnaeus, 1758"
59355,"Calcar helicina","Gmelin"
53615,"Myrtea lens","Verrill & Smith"
53616,"Callistoma biardi","Verrill & Smith"
53617,"Cardita barbarensis",""
53618,"Venus mercenaria mercenaria","Linne"
52422,"Thais (Nucella) emarginata","Deshayes"
52423,"Thais lamellosa","Gmelin"
52424,"Alvania purpura","Dall"
52425,"Alvania acutelirata","Carpenter"
52426,"Pupoides hordaceus","Gabb"
52427,"Medionidus conradieus","Lea"
48982,"Malea ringens","Swainson, 1822"
48983,"Astraea caelata","Gmelin, 1791"
60302,"Gouldia californi",""
60303,"Nuculana laevirdius","Pils & Lowe, 1933"
60304,"Anodonta siliqouidea","Barnes"
60305,"Laevicardium claviouense",""
60307,"Bulinus forskalii","Enr."
60308,"Cerastua girwanensis","Conn"
60720,"Glycymeris violascens","Lam."
60721,"Fasciolaria tuilpa","Lamarck"
60722,"Euthria cornea","Gray"
60723,"Anoma locardia cuneimerus","Conrad"
60727,"Bankia zeteki","Bartsch, 1921"
58349,"Daphnella corbicula",""
58281,"Bulimulus dealbatus liquabilis","Reeve"
58282,"Distorsio migyntyi",""
58283,"Tridacna derasa","(Röding, 1798)"
58284,"Euglandina singleyana","Binn"
58285,"Polygyra texasiana texasensis","Pils"
46932,"Neotia reversa","(Sowerby, 1833)"
46933,"Barbatia divaricata","(Sowerby, 1833)"
55055,"Actinonaias orbiculata","Hildrith"
55056,"Unio combianus","Lea"
55058,"Unio caffer","Kraus"
55061,"Anodonta anatina","Linnaeus, 1758"
61775,"Dentillaria tridentina","Fer."
61776,"Dentillaria valida","C. B. Adams"
61777,"Lachrysia provisoria","Pfr."
61779,"Austrastorbis glabratus","Say"
62492,"Gutturnium gibbosum","Broderip"
62493,"Gutturnium retusus","Lamarck"
62494,"Gutturnium pyrulum","Ad. and Reeve"
60552,"Gastrocopta pellucida contracta","Pils."
60553,"Puntum vitreum","H. B. Bak"
60555,"Lyria barnesii","Gray"
60556,"Lyria (Enaeta) cumingi","Brod."
54169,"Strophiops praedivina","Maynard, 1913"
54170,"Tritogonia verruscosa","(Raf. 1820)"
54171,"Villosa iris iris","Lea"
54172,"Actinonaias ligamintina","(L.M.K. 1819)"
54173,"Elliptio productus","Conrad"
54175,"Cantharus lautus","Reeve, 1846"
66574,"Vexillum costellaris","Lam."
66575,"Vexillum corrugata","Lam."
66576,"Drymaeus castus","Pfr."
66577,"Streptostyla streptostyla","Pfr."
66578,"Euglandina monilifera","Pfr."
62388,"Thaumastas (Thaumastiella) occidentalis debilisculptus","Weyrauch"
62390,"Bostryx (Bostryx) haasi minor","Weyrauch"
62391,"Bostryx (Bostryx) trochiformis","Weyrauch"
62392,"Bostryx (Bostryx) circuliportus","Weyrauch"
50556,"Bathyarca inaequisculpta","(Smith, 1885)"
50557,"Pseudotindaria erebus","(Clarke, 1959)"
50559,"Tropidomya abbreviata","(Forbes, 1843)"
59356,"Margarita (Falcata) margaritifera","Sol"
59357,"Nucula pernula","Mull"
59359,"Retinella alaskana","Dall"
59360,"Cerithium hodulosum","Brug."
59361,"Allogona ptychophora","Brown, 1870"
59362,"Vertigo mitium","Gould"
59363,"Yoldia arctica","Gray"
53620,"Diplodonta verrilli","Dall"
53621,"Terebra cinerea","Born"
53622,"Terebra dislocata dislocata","(Say, 1822)"
53623,"Mangelia","Risso, 1826"
53624,"Turbonilla (Strioturbonilla)","Risso, 1826"
53625,"Diodora cayenensis","(Lamarck, 1822)"
52428,"Caecum rostratulata","Rehder"
52429,"Meioceras",""
52430,"Tethys dactylomela","Rang."
52431,"Diodora","J. E. Gray, 1821"
52432,"Philine alba","Mattox, 1958"
52434,"Pila speciosa","Philippi"
52435,"Quadrula (Pustulosa) pustulosa pustulosa","(I. Lea, 1831)"
48987,"Nucula verrilli","Dall, 1886"
60309,"Cerastua schweinfurthi","Conn"
60312,"Margarites albulus","Gould"
60313,"Crassispira bottae","(Kiener)"
60315,"Willamia vernalis","Dall, 1892"
58351,"Murex (Distorsio) migyntyi",""
58354,"Retinella romeri","Pils"
58355,"Helicella vestalis foveolata","Roth."
58357,"Leptothyra pupurascens","Dkr."
58287,"Helix melanostoma nucula","Mousson, 1854"
58290,"Eremina guttata","Oliv."
58292,"Ventridens intertextus","Say"
58293,"Polygyra leporina","Gould"
46934,"Naesiotus quitensis vermiculatus","Rehder, 1940"
46935,"Onychoteuthis banksii","(Leach, 1817)"
46936,"Naesiotus quitensis irregularis","(Pfeiffer, 1848)"
54853,"Corbicula siamensis","Gould"
54854,"Wattebledia crosseana",""
54855,"Lucina porolongata",""
55062,"Amnicola (Amnicola) limosa","Say, 1824"
55063,"Pisidium milium","Held"
55065,"Lymnaea emarginalis","(Say)"
55066,"Drymaeus ochraspiris","Branson and McCoy"
55068,"Urocoptis albocrenata","Pfr."
61781,"Pomacea falconensis","Pain"
61783,"Melanoides tuberculata tamsii","Dunk"
61784,"Tympanotonos fuscatus radula","L."
61785,"Drymaeus emeus","(Say, 1822)"
62495,"Gutturnium tuberosum","Lam."
62496,"Gutturnium quoyi","Reeve"
62499,"Colubraria digitalia","Reeve"
62500,"Distortrix decipiens","Reeve"
62501,"Distortrix constrictus","Broderip"
60557,"Knefastia",""
60559,"Tellina aequistrata","Say"
60560,"Laevicardia pictum","(Conrad, 1831)"
60561,"Streptostyla lattrei","Pfr."
60562,"Streptostyla guirozi",""
54179,"Pitar circincta","Born"
54180,"Conus juliae","Clench"
54181,"Thyasira succisa succisa","Jeffreys, 1876"
54182,"Legumia nasuta","Say"
54183,"Megalonais gigantea","Barnes"
54185,"Urocoptis interrupta","(Gundlach in Pfeiffer, 1857)"
66580,"Voluto conus",""
66582,"Gastrocopta pilsbyana","Sterki"
66583,"Micrarionta rowelli","Mewc."
66586,"Alasmidonta holstonia","lea"
62394,"Bostryx altivagus","Weyrauch"
62395,"Umbraculum iudicum auranticum","Pse."
62396,"Trigonostoma agassiz","Dall"
62397,"Bulimulus hemphill","Wright"
50560,"Tropidomya diagonalis","Allen & Morgan, 1981"
50561,"Myonera atlantica","Allen & Morgan, 1981"
50562,"Pleurocera canaliculata","Say"
50563,"Dacrydium sandersi","Allen, 1998"
50564,"Dacrydium vitreum","Allen, 1998"
50565,"Strophia pilsbryi","Maynard, 1894"
59364,"Yoldiella expansa","Jeffreys"
59365,"Yoldiella pygmaea","Münster"
59366,"Ammonitella yatesi","J. G. Cooper"
59367,"Kurtziella quadrilineata","Adams, C. B. "
59368,"Cyclostremiscus suppressus","Dall"
60096,"Villosa delumbus",""
53628,"Murex pele","Philsbry"
53629,"Lampsilis dolabraeformis","Lea"
53631,"Natica sagittata","Menke, 1830"
52436,"Tindaria (Tindariopsis) aeolata","(Dall, 1890)"
52437,"Malletia aeolata","(Dall, 1890)"
52438,"Lampsilis (Ligumia) siliquoides siliquoides","Barnes"
52440,"Petraeus pourousi","Bgt."
49781,"Spisula raveneli","(Conrad, 1831)"
49782,"Teredo grobbai","Moll, 1937"
49783,"Bankia hiloensis","Edmondson, 1942"
49784,"Teredo batilliformis","Clapp, 1924"
49785,"Teredo shawi","Iredale, 1932"
41784,"Bankia destructa","Clench & Turner, 1946"
62052,"Kelliella laevis","(Pelsener, 1903)"
62055,"Buccinun undatum","Linne"
57224,"Primovula adriatica","Sby."
57226,"Ischadium recurvum","(Rafinesque, 1820) "
57227,"Ischadium demissum","(Dillwyn, 1817)"
57228,"Eulima micans",""
57229,"Apolymetis cognata",""
57230,"Poromya mactroides","W. H. Dall, 1889"
69065,"Condylocarolia crassiocosta","Bernard"
69066,"Arca novazelandica","Smith"
69067,"Ostrea plicatula","Gmel."
69068,"Tellina remis","Linne"
69070,"Cardita marmorea","Rve."
60316,"Acteocina recta","(D'Orb)"
60317,"Humilaria kennerlyi","Rve."
60318,"Ostrea iridescens","Hanley, 1854"
58359,"Conus ceylonensis nanus","Linnaeus, 1758"
58360,"Conus miliaris aristophanes","Hwass ""in"" Bruguiere, 1792"
58362,"Hipponyx pilosus imbricatus","Gould"
58363,"Anachis smithsi","Agnes"
58364,"Neocyclotus dilatatus","Haas"
58294,"Amnicola peracuta","Pils. & Walk."
58295,"Striatura meridonalis","Pils. and Ferr."
58296,"Drepanotrema eultratum labosum","Pils. "
58298,"Hawaiia minusculs","A. Binn"
58299,"Heliodiscus eigenmanni","Pils"
54857,"Calliostoma palmeri","Dall, 1871"
54858,"Trochus triserialis","Lam."
54859,"Mitra sulcata",""
62413,"Cancellaria chrysostoma","Sby."
62415,"Varicella dissimilis","Pils."
62418,"Colubraria antiquata","Hinds"
62419,"Colubraria sculptilis","Reeve"
50582,"Mexipyrgus carranzae","Taylor"
50584,"Cochliopina milleri","Taylor"
50588,"Marginella desjardini","Marche-Marchaud"
50589,"Glycymeris decussata","L."
60115,"Acme lineata","Drap"
60116,"Anodonta marginata","Say"
55093,"Elliptio arctatus","Conrad"
55094,"Leila nicaragua",""
55096,"Villosa amygdala","(I. Lea, 1843)"
55097,"Villosa choctawensis","Atheaen"
55100,"Vertigo gouldi inserta","Pils."
55101,"Venerupis aurea","Gmel."
299818,"Ctenoides mitis","(Lamarck, 1807) "
65985,"Donax lanleyanus","Phil"
65986,"Nerita arcensionis","Gm."
65987,"Andara ovalis","Brug."
61823,"Colus pygameus","(Couthouy, 1838)"
61825,"Anomia acculeata","Say, 1824"
55508,"Solecurtus divaricatus","(Lischke, 1869)"
55509,"Chlamys latiaurata fucicola","(Dall, 1898)"
55517,"Cerion (Stophiops) mcleani","Clench, 1937"
55528,"Gouldia cookei","(Dall, Bartsch & Rehder, 1938)"
54840,"Achatinella pupukanioe","P. and C. "
54841,"Achatinella swiftii chromotacme","Newcomb"
54842,"Carychium exile mexicanum","Gabb"
54843,"Guppya gundlachi","(Pfeiffer, 1839)"
62765,"Musculus vernicosus","Midd."
62766,"Glycymeris fulguratus","Dunker"
62767,"Glycymeris tenuiscostatus","Rve."
57233,"Tellina sybaricata",""
57236,"Gyraulus carus","Pils. and Ferr."
69072,"Ragioptycha evclasta","Shutt"
69073,"Leptachatina glutinosa","Pfeiffer"
69074,"Leptachatina dimidiata","Pfeiffer"
69075,"Leptachatina bryonii rugosa","Newcomb."
69076,"Leptachatina optabilis","Cooke"
69077,"Leptachatina dulcis","Cooke"
66711,"Eobania constantine","Fbs."
66712,"Rhysota lamarckiana","Pfr."
66713,"Thracia stuinpsoni","Dell"
66714,"Habroconus trochulinus","Mor."
66716,"Spiraxis (Volutaxis) similaris","Streb,"
58444,"Strombus vittatus","Linnaeus, 1758"
58445,"Spissula solidissima","Dillwyn"
58449,"Parametaria philippinarum","Reeve"
58450,"Oliva tricolor","Lam."
58451,"Terebra musearia","L."
58452,"Pitys harveyensis","Garrett,1872"
63288,"Ligumia masuta","Say"
54736,"Hydrorissoia",""
54861,"Achatinella caesia","Gul."
55069,"Urocoptis affinis","Pfr."
55070,"Urocoptis sexdecimalis","Jim."
